"user","session","task","iteration","UD_qu","UD_u!","UD_!f","UD_fa","UD_aB","UD_B8","UD_8*","UD_*e","UD_en","standard_deviation","kurtosis","skewness"
"76ceee13-0c73-46a3-9d3c-936d65b65283","1","1","2","108","381","183","97","331","238","293","151","-86","134.3181224730727","2.6285481323490854","-0.49096794334523347"
"76ceee13-0c73-46a3-9d3c-936d65b65283","1","1","3","95","451","205","68","217","180","534","170","85","153.90312810175814","2.6353350251115946","1.0177632731360078"
"76ceee13-0c73-46a3-9d3c-936d65b65283","1","1","4","-65","523","210","69","250","189","564","124","-85","214.4460564130549","2.136642748419072","0.45634166061166626"
"76ceee13-0c73-46a3-9d3c-936d65b65283","1","1","5","-73","407","188","60","225","168","272","160","77","128.92240943420575","2.8010415689717147","0.01841261846676933"
"76ceee13-0c73-46a3-9d3c-936d65b65283","1","1","6","77","347","212","56","307","293","348","124","-46","135.46827791401077","1.703125557360345","-0.32188307440701747"
"76ceee13-0c73-46a3-9d3c-936d65b65283","1","1","7","-60","331","437","101","424","185","776","129","-72","255.8933998733954","2.575853972471563","0.5911050108223382"
"76ceee13-0c73-46a3-9d3c-936d65b65283","1","1","8","50","387","328","77","275","209","138","137","106","110.74294559925703","1.8772786853714585","0.48560442464433123"
"76ceee13-0c73-46a3-9d3c-936d65b65283","2","1","0","93","360","213","73","161","192","209","788","-85","230.30366427344958","4.433876157004349","1.3493952094641932"
"76ceee13-0c73-46a3-9d3c-936d65b65283","2","1","1","101","401","238","66","337","174","676","165","97","183.92456854259643","3.459948882666761","1.1916604238980901"
"76ceee13-0c73-46a3-9d3c-936d65b65283","2","1","2","128","406","241","59","194","196","153","184","79","96.31865837218292","3.7090699737244215","1.0268574328481934"
"76ceee13-0c73-46a3-9d3c-936d65b65283","2","1","3","990","296","298","109","263","174","124","144","-71","280.3450695565937","5.3800308880682435","1.7537308314988929"
"76ceee13-0c73-46a3-9d3c-936d65b65283","2","1","4","84","414","230","52","1134","213","157","156","74","319.30445241702057","5.775043473662275","2.029945940714465"
"76ceee13-0c73-46a3-9d3c-936d65b65283","2","1","5","91","569","224","60","662","176","618","124","99","235.15484785378294","1.5624849869729371","0.6234930905202253"
"76ceee13-0c73-46a3-9d3c-936d65b65283","2","1","6","57","340","151","71","188","152","88","147","84","81.69863319950137","4.087384680931822","1.3319551752293577"
"76ceee13-0c73-46a3-9d3c-936d65b65283","2","1","7","-95","450","235","80","287","136","154","184","95","142.15415037604706","3.098994166228966","0.16514432331159248"
"76ceee13-0c73-46a3-9d3c-936d65b65283","2","1","8","84","356","229","70","214","109","109","-8923","-9226","3843.7776878456752","2.789178949714152","-1.3357832824114257"
"76ceee13-0c73-46a3-9d3c-936d65b65283","2","1","9","97","378","131","79","200","172","95","133","96","87.75105078333962","4.893458157728047","1.7149354267343389"
"76ceee13-0c73-46a3-9d3c-936d65b65283","2","1","10","97","378","131","79","200","172","95","133","96","87.75105078333962","4.893458157728047","1.7149354267343389"
"78274e72-031c-4168-bb19-ef98352003a6","0","1","0","46","4014","1","61","1104","0","63","80","48","1251.1812591346934","6.180077616242451","2.1907471482899346"
"78274e72-031c-4168-bb19-ef98352003a6","0","1","1","79","818","1","64","544","112","61","64","78","265.2868468490496","3.6031183696110496","1.5023215170513142"
"78274e72-031c-4168-bb19-ef98352003a6","0","1","2","96","784","128","80","1313","96","65","64","96","418.21369102173674","4.038616311519628","1.6314517706886298"
"78274e72-031c-4168-bb19-ef98352003a6","0","1","3","46","657","142","63","671","46","81","64","48","248.5468880423884","2.735471067266018","1.2939828503160808"
"78274e72-031c-4168-bb19-ef98352003a6","0","1","4","47","800","111","64","992","1","63","112","63","349.47134678285454","3.008346717082201","1.367154064704923"
"78274e72-031c-4168-bb19-ef98352003a6","0","1","5","61","720","0","64","993","64","62","63","63","340.3918584278282","3.3059849402077424","1.4500005581094317"
"78274e72-031c-4168-bb19-ef98352003a6","0","1","6","64","705","81","64","625","15","64","95","48","252.42908795232862","2.845811919425353","1.3316614073366377"
"78274e72-031c-4168-bb19-ef98352003a6","0","1","7","78","1153","80","61","547","16","113","64","63","355.9475616810244","4.885466948395534","1.8377568551057606"
"78274e72-031c-4168-bb19-ef98352003a6","0","1","8","77","560","96","64","768","15","80","79","96","251.79596874561597","3.3173149402956423","1.4392755137958013"
"78274e72-031c-4168-bb19-ef98352003a6","0","1","9","63","418","112","64","593","32","78","95","63","185.90559133304433","3.4521980402337307","1.461625617892038"
"78274e72-031c-4168-bb19-ef98352003a6","0","1","10","63","418","112","64","593","32","78","95","63","185.90559133304433","3.4521980402337307","1.461625617892038"
"78274e72-031c-4168-bb19-ef98352003a6","1","1","0","79","4529","80","79","464","0","48","47","80","1394.820896507266","7.008633089952526","2.4361213699097597"
"78274e72-031c-4168-bb19-ef98352003a6","1","1","1","64","2607","112","63","385","0","80","112","127","788.8161468810379","6.899265975170666","2.4000822824371255"
"78274e72-031c-4168-bb19-ef98352003a6","1","1","2","80","576","128","65","832","31","95","111","63","266.92589252218573","3.4918013579588787","1.4781615242004291"
"78274e72-031c-4168-bb19-ef98352003a6","1","1","3","64","881","143","81","449","96","111","64","81","260.3098343830736","4.7735047106933495","1.8029860226760563"
"78274e72-031c-4168-bb19-ef98352003a6","1","1","4","79","1760","16","80","736","31","64","64","80","550.4388148458364","5.234874187663615","1.9342759828689164"
"78274e72-031c-4168-bb19-ef98352003a6","1","1","5","63","336","112","64","720","32","1296","112","80","404.2853166811164","4.085056041231061","1.5740944636042105"
"78274e72-031c-4168-bb19-ef98352003a6","1","1","6","64","944","2112","64","832","1","64","64","80","673.5714283844012","4.062648765550766","1.511667219881112"
"78274e72-031c-4168-bb19-ef98352003a6","1","1","7","111","576","97","80","1168","1","48","48","64","364.91612430499396","4.706433409766249","1.786933138848872"
"78274e72-031c-4168-bb19-ef98352003a6","1","1","8","64","992","112","64","800","16","112","48","80","347.1540733122456","3.0171771685251874","1.373192708087023"
"78274e72-031c-4168-bb19-ef98352003a6","1","1","9","63","528","160","64","576","16","112","95","80","198.214685955393","2.702928825675764","1.2270986518377274"
"78274e72-031c-4168-bb19-ef98352003a6","1","1","10","63","528","160","64","576","16","112","95","80","198.214685955393","2.702928825675764","1.2270986518377274"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","0","41","4847","96","80","401","1","1631","64","79","1509.886979663718","5.759910938459261","2.0683413711095793"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","1","93","767","96","79","768","0","80","80","62","291.21164506630265","2.756566948144368","1.3045115237155942"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","2","60","481","110","80","1009","112","80","46","78","303.49889661564436","4.963952090675404","1.8586339295368675"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","3","47","462","144","79","466","79","64","78","78","161.00034506519268","2.6883667098158948","1.2583697939885168"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","4","63","607","97","80","1281","80","64","81","112","392.09591922964876","4.94005722272931","1.8585166187520006"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","5","62","322","111","78","995","97","96","129","93","283.4219469271919","6.237318441011635","2.2018034963698176"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","6","47","1312","2495","64","800","80","63","80","97","802.6824164813846","3.9323074812688326","1.501296076712628"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","7","63","480","111","80","419","81","96","63","95","153.26302736001125","2.8844567695345114","1.3355663056032476"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","8","47","1055","81","79","530","1","112","80","112","325.2048926787883","4.673967033648799","1.7716721105864988"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","9","15","1216","112","64","352","1","64","62","80","365.80265205013694","6.185283910540611","2.1821256874479538"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","10","15","1216","112","64","352","1","64","62","80","365.80265205013694","6.185283910540611","2.1821256874479538"
"78274e72-031c-4168-bb19-ef98352003a6","2","1","11","15","1216","112","64","352","1","64","62","80","365.80265205013694","6.185283910540611","2.1821256874479538"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","0","1","0","80","541","282","104","448","127","454","387","-89","201.3222955031724","1.752415391582938","-0.21197495150992776"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","0","1","1","109","326","211","103","289","199","389","237","104","97.07741596971988","1.8725095377575078","0.264604076592032"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","0","1","2","98","274","229","116","381","227","699","204","99","178.146700540819","4.367895642944341","1.4929126968457898"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","0","1","3","-91","412","235","97","291","133","501","154","89","169.7115199389835","2.367090234236114","0.18821953580706022"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","0","1","4","-93","164","295","102","321","97","436","135","-75","165.71602960829048","2.061477050297636","0.06851261526241677"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","0","1","5","58","245","188","97","241","15","427","232","71","121.2742021155589","2.6132009476454883","0.5960364276715697"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","0","1","6","77","253","197","95","253","2","649","183","101","177.22079414262652","4.763949941780837","1.559430301432655"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","0","1","7","88","1542","273","96","234","236","359","183","91","432.20365569948615","6.586672148148659","2.2854685792325182"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","0","1","8","81","487","238","76","676","315","292","-7040","-7530","3164.242756525204","2.794535837632633","-1.329880618441"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","0","1","9","-87","226","326","108","309","168","294","151","93","123.81986118830596","2.785994660495386","-0.6896197095735673"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","0","1","10","-87","226","326","108","309","168","294","151","93","123.81986118830596","2.785994660495386","-0.6896197095735673"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","1","1","0","54","486","211","75","225","138","447","194","75","148.61284526506375","2.2952626266726184","0.8209727092088687"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","1","1","1","-94","175","278","93","317","162","350","129","76","129.8241926131425","2.5277877257562706","-0.3687682654380303"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","1","1","2","-81","518","213","76","203","2099","669","189","71","625.5310632663346","5.590220199148283","1.952598838257978"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","1","1","3","-102","364","679","551","618","2392","656","176","69","685.8572899825606","5.35436987759244","1.7790970149334016"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","1","1","4","98","346","235","68","178","194","610","146","69","162.19398536594656","4.102274010655005","1.429557659574433"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","1","1","5","93","411","247","114","743","139","666","193","106","235.17605698237602","2.226361296129114","0.9156523598446318"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","1","1","6","110","532","222","126","340","614","531","-9668","-10768","4405.939425618812","2.83316142275286","-1.3434055808529761"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","1","1","7","-104","195","261","93","226","159","385","179","87","127.40845176143895","3.258272810407145","-0.44745438428444567"
"7f51dfb9-2994-446b-b18f-be0095e0e0a8","1","1","8","60","295","196","76","109","623","875","1291","94","411.0594562143168","2.802104732784352","1.087360234367421"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","0","-56","148","140","-49","445","111","1383","158","-75","429.52687149156725","5.56732264217399","1.9505987980528359"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","1","-64","185","125","-55","117","3","896","109","-65","281.9972419092861","5.861074194923716","2.0174958930788525"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","2","-74","187","138","-62","426","18","455","100","-36","187.37899799307522","2.088395310019611","0.6885575724298819"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","3","-58","262","133","-53","141","33","1022","121","-46","317.28843442092864","5.791681475680234","2.0033318222917313"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","4","-71","140","125","-52","414","127","423","104","-51","174.3519924863224","2.1424164469230487","0.6072802651163207"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","5","-62","132","131","-42","308","14","194","122","-71","122.13380640374173","2.0182649576896274","0.3051363686061202"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","6","-66","126","105","-65","305","6","115","126","-72","118.06317622462524","2.4676877058620432","0.5032879771876143"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","7","-78","153","169","-71","174","146","14589","88","-55","4565.323089725441","7.118468019995377","2.472557494697748"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","8","-76","93","148","-65","98","984","1415","101","-40","499.7159192981549","3.296689899855935","1.3962286762213467"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","9","-54","146","134","-67","142","3615","3835","114","-38","1529.337183953304","2.7923303240547535","1.3299574959332392"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","10","-54","146","134","-67","142","3615","3835","114","-38","1529.337183953304","2.7923303240547535","1.3299574959332392"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","11","-52","137","121","-68","136","117","199","106","-64","96.30712189861694","1.6008317602658373","-0.4835745725306186"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","12","-70","181","124","-70","448","158","116","102","-109","161.0043324315479","3.0621452451372413","0.6785689167561618"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","13","-88","137","108","-48","130","28","97","75","-61","82.35694668130107","1.5325549416948707","-0.39639117824795395"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","14","-73","132","124","-62","296","112","536","84","-79","187.2357067349687","3.1836951319141518","0.9708094202782223"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","15","-69","97","120","-87","266","11","156","100","-52","111.26322920371989","2.035424261483883","0.24500060606130003"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","16","-73","89","158","-89","126","122","104","78","-61","91.05201335392024","1.5651889053741477","-0.5450478318082052"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","17","-111","158","128","-64","93","29","85","0","-53","87.86746472969783","1.6879857315162026","-0.10842791081679785"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","18","-58","10","134","-63","134","20","253","76","-54","102.05965333816381","2.2659895913403623","0.5839937022532584"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","19","-75","1","119","-58","227","13","131","88","-68","99.16428568570217","1.9660761767268835","0.40615810073615144"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","20","-54","119","133","-70","106","42","130","92","-82","85.32653329387418","1.477437033656314","-0.4915403564800563"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","0","1","21","-54","119","133","-70","106","42","130","92","-82","85.32653329387418","1.477437033656314","-0.4915403564800563"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","1","1","0","61","109","113","-63","855","142","152","109","-70","258.8736762340149","6.01609727649979","2.033686331614606"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","1","1","1","-69","87","153","-44","94","4","95","90","-83","80.73275529658193","1.547561284879295","-0.24367527600005734"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","1","1","2","-70","104","164","-46","104","161","96","106","-53","87.64251181101105","1.5825635446729058","-0.4886672342434745"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","1","1","3","-44","47","125","-44","116","32","120","133","-44","73.48620429864522","1.345763545607749","-0.20373020141960133"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","1","1","4","-65","90","137","-46","138","105","99","109","-59","81.49180069336371","1.535270097223846","-0.6087910205972439"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","1","1","5","-64","125","182","-46","118","135","74","109","-61","89.33969021053062","1.5691235632343303","-0.4375410764994748"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","1","1","6","-58","98","129","-55","142","3","104","143","-55","84.65412563870895","1.2631479844067102","-0.24838130485488474"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","1","1","7","-90","80","121","-51","101","51","83","77","-72","76.4097143329593","1.6286669968782628","-0.5848031883836267"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","1","1","8","-49","84","121","-58","155","37","79","1","-60","76.0264736217459","1.5952484366795674","0.09099032464332178"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","1","1","9","-56","90","113","-71","43","1814","683","67","-58","580.2497546555085","5.342032867834857","1.9421493292423389"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","1","1","10","-56","90","113","-71","43","1814","683","67","-58","580.2497546555085","5.342032867834857","1.9421493292423389"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","2","1","0","-81","414","135","-47","181","193","186","125","-36","146.32797594175173","2.563963485770883","0.368356478606797"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","2","1","1","-89","105","145","-71","109","117","78","77","-65","87.24479538051341","1.553871482814174","-0.5689997511211545"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","2","1","2","74","133","116","-67","102","18","99","132","-74","76.719949278424","2.0708460266121334","-0.8195936241447179"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","2","1","3","-71","79","332","-34","154","129","101","183","-59","123.18379322613931","2.3715091389567835","0.34050794097436327"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","2","1","4","-101","145","146","-47","101","23","183","3","-86","100.78004407595095","1.4936711502858988","-0.025089415807911873"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","2","1","5","-80","6","122","-56","105","13","122","82","-74","79.11594866607702","1.393285839263314","-0.09583409002258493"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","2","1","6","-57","285","97","-43","99","8","102","12","-71","105.64615994493653","3.1850697424556147","0.9435222472058991"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","2","1","7","-52","122","119","-75","109","19","116","105","-64","81.99186951562129","1.3569566448391752","-0.4302612103786068"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","2","1","8","-76","107","93","-89","127","33","152","112","-48","88.31509245624757","1.5253729184472995","-0.4352139503526466"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","2","1","9","-73","106","131","-39","71","92","131","99","-70","80.49399946963304","1.5919004587971883","-0.5998145273530147"
"9a28ea73-1f26-4647-a236-ccf56a82f33b","2","1","10","-73","106","131","-39","71","92","131","99","-70","80.49399946963304","1.5919004587971883","-0.5998145273530147"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","1","1","0","4955","4659","418","125","1754","312","86","118","97","1892.2474063698912","2.4995644361435034","1.139869952991995"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","1","1","1","100","1546","336","106","1433","244","72","104","96","562.8963020962033","2.7334669757203796","1.2740837544516124"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","1","1","2","71","916","192","101","1163","175","92","93","66","391.7555297142957","3.071949795232412","1.3764713732509186"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","1","1","3","100","1516","197","105","1004","184","68","88","89","491.32044306926394","3.6311898558787705","1.520135754403026"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","1","1","4","112","1145","194","106","1407","236","99","105","91","480.7018017671894","2.996536441093586","1.3629525936265634"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","1","1","5","116","932","218","110","952","179","70","97","95","341.80143683463683","2.724863252869556","1.2823373835434042"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","1","1","6","91","876","289","102","1667","222","88","110","100","508.9491230727716","4.50503691498928","1.7191472790738354"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","1","1","7","112","984","201","100","1110","193","87","89","106","385.7517912394503","2.832645601646991","1.3203084981217765"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","1","1","8","94","1364","290","106","1456","199","83","90","80","534.6938895812776","2.748700762976743","1.291237183006797"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","1","1","9","115","855","256","128","1079","180","87","96","106","351.9940375477059","3.0374967614352286","1.349807326571255"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","1","1","10","115","855","256","128","1079","180","87","96","106","351.9940375477059","3.0374967614352286","1.349807326571255"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","2","1","0","135","880","1956","91","1919","180","106","74","86","752.2876223005843","2.3298106811837673","1.058477682585183"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","2","1","1","1205","1449","214","103","1433","127","81","96","100","590.1869341860684","1.59575090880698","0.7316476190215558"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","2","1","2","99","1462","257","100","1684","154","88","121","77","605.1513023743997","2.870505367435063","1.3387390240936756"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","2","1","3","128","1126","188","77","1427","201","112","110","91","483.62177855361114","3.083784334832132","1.390059318780829"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","2","1","4","105","1194","230","114","1048","130","91","102","78","419.0274748645464","2.847403743316739","1.3272361738313887"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","2","1","5","129","1475","261","115","870","242","101","101","87","453.00453762750664","4.08273811369619","1.6102876926621539"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","2","1","6","86","859","195","96","1310","241","86","86","80","416.5629204173922","3.646035050231889","1.5035160898852813"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","2","1","7","106","865","198","92","925","183","87","93","96","323.92401181773903","2.7568491820158147","1.294012656041927"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","2","1","8","101","1210","208","99","1033","208","96","102","98","416.4586443683644","2.893308057177682","1.3343935520271433"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","2","1","9","125","937","207","87","722","232","76","87","83","300.63821003547326","3.0715384527467826","1.3307713952125941"
"a11b642e-75bc-4ae8-bb00-cbff9c3b2e88","2","1","10","125","937","207","87","722","232","76","87","83","300.63821003547326","3.0715384527467826","1.3307713952125941"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","0","1","0","140","357","123","125","427","97","434","223","98","134.18680548188075","1.6008832336944216","0.5934456064476027"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","0","1","1","97","347","90","80","352","177","622","10","88","185.1839925887524","3.0979402809712058","1.1010003213697153"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","0","1","2","72","227","114","117","326","3","700","120","94","198.2249003306878","4.7632572418188195","1.6768887202103941"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","0","1","3","112","242","9","101","441","173","2881","12","112","867.0722128071124","6.849415644248461","2.3815688024899795"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","0","1","4","141","207","140","142","330","4","433","34","117","128.0138881354502","2.662995101784039","0.7489802051103783"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","0","1","5","119","172","373","30","130","10030","270","165","104","3100.0043528444153","7.112583786010864","2.4705161625946377"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","0","1","6","138","474","121","130","972","27","445","103","75","288.46276264380947","3.925771577016418","1.4409762045676446"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","0","1","7","105","345","117","98","343","11","355","134","92","124.32643213892636","1.5938673971839257","0.4787873312572868"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","0","1","8","123","228","104","102","372","3","529","32","97","161.9670748434179","2.9591997883867838","1.0878756667156828"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","0","1","9","134","379","136","134","305","16","295","37","110","118.44152591776414","1.8793283067987339","0.4357323630271585"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","0","1","10","134","379","136","134","305","16","295","37","110","118.44152591776414","1.8793283067987339","0.4357323630271585"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","1","1","0","151","424","182","129","431","194","457","48","42","155.65631657240542","1.565436387352408","0.4017834551295091"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","1","1","1","124","215","9","127","446","186","1270","207","119","360.46759755751816","5.889879270968093","2.0650695855180423"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","1","1","2","104","248","164","124","431","15","944","15","115","276.2374180141262","4.825735113197273","1.7217463065754957"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","1","1","3","127","595","193","126","543","135","697","2","55","246.23059552549415","1.7148894350049007","0.645227883703211"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","1","1","4","1128","816","183","127","359","15","671","128","88","367.9568546903023","2.2693651836259723","0.8342716768086453"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","1","1","5","107","248","139","129","511","2896","2042","192","103","970.0968005663847","3.3510391850371866","1.4365615770279585"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","1","1","6","108","168","1","134","631","8","248","0","110","185.4125197205836","4.932592635849825","1.6831914680360294"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","1","1","7","119","128","158","96","286","16","200","24","123","78.55469117864853","2.7074475635721784","0.41675025340915833"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","1","1","8","135","304","127","103","502","2039","375","71","104","589.9662472036059","6.379839132918926","2.2234920147677464"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","1","1","9","110","176","16","128","128","591","335","111","120","162.45485602749332","4.341500342933046","1.555926732267772"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","1","1","10","110","176","16","128","128","591","335","111","120","162.45485602749332","4.341500342933046","1.555926732267772"
"a6507dfb-3bf3-4007-bc5f-0e74cb0809d5","2","1","0","-91","138","3","118","336","7","3467","192","102","1064.2568612260231","6.9660963219042555","2.4191395810346323"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","0","120","1381","187","114","438","112","1141","128","114","466.08892809086217","2.8029168938136584","1.2516254942876108"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","1","147","430","-10441","-10266","-9987","-10565","-10168","-10107","-9966","4370.800689423697","2.782565545754246","1.3307347019443923"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","2","127","286","173","111","600","20","139","140","137","157.9613955026221","5.106015758588291","1.7482802367014474"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","3","112","256","-10098","-9709","-9672","-10187","-9275","-9567","-9493","4123.888611971789","2.770997665208504","1.3214773037232095"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","4","113","576","44","105","355","47","274","16","121","174.115613640995","3.1757437205098173","1.163249827184265"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","5","140","886","31","117","238","18","180","6","-145","276.7365819736689","5.361983810776777","1.776734850049191"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","6","131","309","5","105","237","125","140","4","104","92.1393201678179","2.572252038944038","0.45869628278319885"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","7","7","224","164","120","248","176","483","10","-130","165.30577727351212","2.922133006678921","0.3586796815544628"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","8","7","224","164","120","248","176","483","10","-130","165.30577727351212","2.922133006678921","0.3586796815544628"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","9","151","381","155","120","428","12","147","108","122","126.85522028509605","2.6746210879310848","0.9567871109278745"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","10","151","216","164","102","266","140","128","6","116","68.61774596799575","3.0750576191503116","-0.14855391719444416"
"b5efef81-d69e-4e71-8b5e-6e4b1aaa82cc","0","1","11","151","216","164","102","266","140","128","6","116","68.61774596799575","3.0750576191503116","-0.14855391719444416"
